Date,Indicator
1991-05-21 00:00:00-05:00,0.6869434491296449
1991-05-22 00:00:00-05:00,0.6675548962154731
1991-05-23 00:00:00-05:00,0.6609042428668361
1991-05-24 00:00:00-05:00,0.640491041816381
1991-05-28 00:00:00-05:00,0.6348649704856353
1991-05-29 00:00:00-05:00,0.6354138881434697
1991-05-30 00:00:00-05:00,0.639149287815314
1991-05-31 00:00:00-05:00,0.6369160883638016
1991-06-03 00:00:00-05:00,0.644856559829204
1991-06-04 00:00:00-05:00,0.6408251060275676
1991-06-05 00:00:00-05:00,0.6366437536175635
1991-06-06 00:00:00-05:00,0.6380695321779083
1991-06-07 00:00:00-05:00,0.6369160883638016
1991-06-10 00:00:00-05:00,0.6382724090678653
1991-06-11 00:00:00-05:00,0.6317507485135617
1991-06-12 00:00:00-05:00,0.6280957911101763
1991-06-13 00:00:00-05:00,0.6224997589241625
1991-06-14 00:00:00-05:00,0.6110507602944995
1991-06-17 00:00:00-05:00,0.5974824798922738
1991-06-18 00:00:00-05:00,0.5829334270553603
1991-06-19 00:00:00-05:00,0.5827662869663235
1991-06-20 00:00:00-05:00,0.5740527593707251
1991-06-21 00:00:00-05:00,0.5683649232981056
1991-06-24 00:00:00-05:00,0.5747367775575214
1991-06-25 00:00:00-05:00,0.576356522794718
1991-06-26 00:00:00-05:00,0.5761863401656111
1991-06-27 00:00:00-05:00,0.5718215409888412
1991-06-28 00:00:00-05:00,0.5911880136642338
1991-07-01 00:00:00-05:00,0.6070654808725167
1991-07-02 00:00:00-05:00,0.6111268146554618
1991-07-03 00:00:00-05:00,0.6356877876626816
1991-07-05 00:00:00-05:00,0.6501484620052675
1991-07-08 00:00:00-05:00,0.67494823041762
1991-07-09 00:00:00-05:00,0.6980884989018318
1991-07-10 00:00:00-05:00,0.7137574847471115
1991-07-11 00:00:00-05:00,0.7198553758053039
1991-07-12 00:00:00-05:00,0.7285939493516912
1991-07-15 00:00:00-05:00,0.7352610886107571
1991-07-16 00:00:00-05:00,0.737410171955527
1991-07-17 00:00:00-05:00,0.7419493936121004
1991-07-18 00:00:00-05:00,0.7398545572974764
1991-07-19 00:00:00-05:00,0.7349456538264075
1991-07-22 00:00:00-05:00,0.7346645211740723
1991-07-23 00:00:00-05:00,0.731488778607637
1991-07-24 00:00:00-05:00,0.7281478246241198
1991-07-25 00:00:00-05:00,0.7205323361528513
1991-07-26 00:00:00-05:00,0.7142597793551937
1991-07-29 00:00:00-05:00,0.7129581047934577
1991-07-30 00:00:00-05:00,0.712831424662316
1991-07-31 00:00:00-05:00,0.7087100126225753
1991-08-01 00:00:00-05:00,0.6998245268696288
1991-08-02 00:00:00-05:00,0.6926979710709711
1991-08-05 00:00:00-05:00,0.68977406090552
1991-08-06 00:00:00-05:00,0.6753890234755716
1991-08-07 00:00:00-05:00,0.6622788802022233
1991-08-08 00:00:00-05:00,0.6499574329634035
1991-08-09 00:00:00-05:00,0.6339009367383808
1991-08-12 00:00:00-05:00,0.602235947319642
1991-08-13 00:00:00-05:00,0.5699239753248184
1991-08-14 00:00:00-05:00,0.5474339466592466
1991-08-15 00:00:00-05:00,0.5078247823428319
1991-08-16 00:00:00-05:00,0.48585481049145707
1991-08-19 00:00:00-05:00,0.49429701137349746
1991-08-20 00:00:00-05:00,0.48585481049145707
1991-08-21 00:00:00-05:00,0.45289147845562594
1991-08-22 00:00:00-05:00,0.42814378912088985
1991-08-23 00:00:00-05:00,0.3962436026923162
1991-08-26 00:00:00-05:00,0.37401154310437107
1991-08-27 00:00:00-05:00,0.3599505735443091
1991-08-28 00:00:00-05:00,0.34567176101666275
1991-08-29 00:00:00-05:00,0.33985324991121485
1991-08-30 00:00:00-05:00,0.3336963485667688
1991-09-03 00:00:00-05:00,0.3317882106674731
1991-09-04 00:00:00-05:00,0.3352737345203438
1991-09-05 00:00:00-05:00,0.34063838954297154
1991-09-06 00:00:00-05:00,0.34692081557583876
1991-09-09 00:00:00-05:00,0.3617679512073845
1991-09-10 00:00:00-05:00,0.379732649448853
1991-09-11 00:00:00-05:00,0.3986767386062882
1991-09-12 00:00:00-05:00,0.4069098852311768
1991-09-13 00:00:00-05:00,0.4270266645453353
1991-09-16 00:00:00-05:00,0.4495526537940984
1991-09-17 00:00:00-05:00,0.4655859132090939
1991-09-18 00:00:00-05:00,0.48435691034535827
1991-09-19 00:00:00-05:00,0.5031288037999653
1991-09-20 00:00:00-05:00,0.5134517624581817
1991-09-23 00:00:00-05:00,0.5221429928126132
1991-09-24 00:00:00-05:00,0.5293897384718432
1991-09-25 00:00:00-05:00,0.5381443234740504
1991-09-26 00:00:00-05:00,0.5405240184693925
1991-09-27 00:00:00-05:00,0.5506809175583133
1991-09-30 00:00:00-05:00,0.549239976281793
1991-10-01 00:00:00-05:00,0.48997903823728817
1991-10-02 00:00:00-05:00,0.46163534858071753
1991-10-03 00:00:00-05:00,0.4747479580068148
1991-10-04 00:00:00-05:00,0.4844505025801824
1991-10-07 00:00:00-05:00,0.5235400967645982
1991-10-08 00:00:00-05:00,0.5510405967398835
1991-10-09 00:00:00-05:00,0.5779694256555218
1991-10-10 00:00:00-05:00,0.5984393697343529
1991-10-11 00:00:00-05:00,0.6197240301221336
1991-10-14 00:00:00-05:00,0.635687781136014
1991-10-15 00:00:00-05:00,0.6332788642147286
1991-10-16 00:00:00-05:00,0.6165440228751327
1991-10-17 00:00:00-05:00,0.6090655906432458
1991-10-18 00:00:00-05:00,0.6021573155760281
1991-10-21 00:00:00-05:00,0.5936241503831186
1991-10-22 00:00:00-05:00,0.5798283347108278
1991-10-23 00:00:00-05:00,0.565229863321735
1991-10-24 00:00:00-05:00,0.5600445003674008
1991-10-25 00:00:00-05:00,0.5408894607100971
1991-10-28 00:00:00-06:00,0.5189710025866469
1991-10-29 00:00:00-06:00,0.4989943789545097
1991-10-30 00:00:00-06:00,0.47931118834432884
1991-10-31 00:00:00-06:00,0.4600790154421264
1991-11-01 00:00:00-06:00,0.44668043489106485
1991-11-04 00:00:00-06:00,0.4464119280074923
1991-11-05 00:00:00-06:00,0.45036310006566926
1991-11-06 00:00:00-06:00,0.45752281431950703
1991-11-07 00:00:00-06:00,0.4631948970736951
1991-11-08 00:00:00-06:00,0.4551576378105772
1991-11-11 00:00:00-06:00,0.4465014043069194
1991-11-12 00:00:00-06:00,0.43965482908933984
1991-11-13 00:00:00-06:00,0.42352410006556496
1991-11-14 00:00:00-06:00,0.39828286251820766
1991-11-15 00:00:00-06:00,0.44507129569148773
1991-11-18 00:00:00-06:00,0.4424002466973708
1991-11-19 00:00:00-06:00,0.46530969396521027
1991-11-20 00:00:00-06:00,0.4825797973469861
1991-11-21 00:00:00-06:00,0.4948605114827425
1991-11-22 00:00:00-06:00,0.528556040927084
1991-11-25 00:00:00-06:00,0.575163708707445
1991-11-26 00:00:00-06:00,0.6044274595557251
1991-11-27 00:00:00-06:00,0.640557893541928
1991-11-29 00:00:00-06:00,0.6652301110274501
1991-12-02 00:00:00-06:00,0.6886685287039516
1991-12-03 00:00:00-06:00,0.7032317653967098
1991-12-04 00:00:00-06:00,0.7161668452767712
1991-12-05 00:00:00-06:00,0.7313439577923131
1991-12-06 00:00:00-06:00,0.7430958963800989
1991-12-09 00:00:00-06:00,0.7553504248048449
1991-12-10 00:00:00-06:00,0.7674259052156022
1991-12-11 00:00:00-06:00,0.77942979656671
1991-12-12 00:00:00-06:00,0.7871723795353059
1991-12-13 00:00:00-06:00,0.7919391954609394
1991-12-16 00:00:00-06:00,0.7957462455902788
1991-12-17 00:00:00-06:00,0.7989391111182437
1991-12-18 00:00:00-06:00,0.8012040177548883
1991-12-19 00:00:00-06:00,0.8037207581181767
1991-12-20 00:00:00-06:00,0.8064619942854152
1991-12-23 00:00:00-06:00,0.8083291867403573
1991-12-24 00:00:00-06:00,0.8095381080303325
1991-12-26 00:00:00-06:00,0.8116592291290379
1991-12-27 00:00:00-06:00,0.814226236496775
1991-12-30 00:00:00-06:00,0.8193261120646123
1991-12-31 00:00:00-06:00,0.8167737521724582
1992-01-02 00:00:00-06:00,0.8176989932825
1992-01-03 00:00:00-06:00,0.8154831265612068
1992-01-06 00:00:00-06:00,0.8134147137364033
1992-01-07 00:00:00-06:00,0.8135893845353878
1992-01-08 00:00:00-06:00,0.8098908202855837
1992-01-09 00:00:00-06:00,0.8052179312745188
1992-01-10 00:00:00-06:00,0.8029861170376617
1992-01-13 00:00:00-06:00,0.7998529944148157
1992-01-14 00:00:00-06:00,0.793959350186378
1992-01-15 00:00:00-06:00,0.7885309526437407
1992-01-16 00:00:00-06:00,0.784281737623215
1992-01-17 00:00:00-06:00,0.7771859871050716
1992-01-20 00:00:00-06:00,0.7680878668152694
1992-01-21 00:00:00-06:00,0.7652023872988595
1992-01-22 00:00:00-06:00,0.7570437670759826
1992-01-23 00:00:00-06:00,0.7467783886499734
1992-01-24 00:00:00-06:00,0.7322101920449597
1992-01-27 00:00:00-06:00,0.7232029215577401
1992-01-28 00:00:00-06:00,0.7223844739741451
1992-01-29 00:00:00-06:00,0.7223844739741451
1992-01-30 00:00:00-06:00,0.7198952864465503
1992-01-31 00:00:00-06:00,0.7183689044935282
1992-02-03 00:00:00-06:00,0.7193351488617364
1992-02-04 00:00:00-06:00,0.7205720181114424
1992-02-05 00:00:00-06:00,0.7267990880527843
1992-02-06 00:00:00-06:00,0.7379922233283682
1992-02-07 00:00:00-06:00,0.7479986072980698
1992-02-10 00:00:00-06:00,0.7565301905963174
1992-02-11 00:00:00-06:00,0.7567302346669629
1992-02-12 00:00:00-06:00,0.7510332383672149
1992-02-13 00:00:00-06:00,0.746400070825251
1992-02-14 00:00:00-06:00,0.7408238720264217
1992-02-18 00:00:00-06:00,0.7383331988433968
1992-02-19 00:00:00-06:00,0.7310537201918834
1992-02-20 00:00:00-06:00,0.7235519984942895
1992-02-21 00:00:00-06:00,0.7151754697294272
1992-02-24 00:00:00-06:00,0.7095795616725331
1992-02-25 00:00:00-06:00,0.7021818891498717
1992-02-26 00:00:00-06:00,0.7004757029814384
